703;608;2638690.6,1244166.7,2638699.2,1244174.1
914;979;2638476,1248033.1,2638486.4,1248044.2
1733;991;2612845.4,1239685.8,2612984.2,1239765.1
901;908;2624103.6,1236334.3,2624244,1236475.7
992;372;2593942.4,1256585.8,2602544.3,1259811.5
1916;842;2619262.3,1239031.9,2619344.6,1239068
1313;391;2613893.1,1246704,2624183.3,1249768.3
1166;489;2616819,1244538.1,2617159.3,1244680.8
708;527;2618524.5,1256795.3,2618633.7,1256876.6
504;691;2643297.6,1248010.3,2644976.9,1250312.7
1643;372;2607118.8,1225505.9,2607136.1,1225509.8
647;790;2598083.6,1233349,2599464.4,1235035
965;499;2597534.5,1252229,2609409.9,1258369.8
662;448;2600685.3,1211326,2613914.4,1220278.6
1604;398;2611605.3,1256442.4,2625868.4,1259981.5
679;345;2607717.6,1228435.9,2607732.3,1228443.4
1218;389;2617772.6,1239454.7,2618056,1239545.2
1327;669;2607471.4,1240732.7,2616388.7,1245228.3
1563;689;2607301.8,1246383.4,2607491.8,1246467.2
1440;1035;2597736.7,1234111.2,2605233.7,1239499.7
1218;522;2592925.5,1223836.3,2596294.8,1225280.3
1762;638;2609588.6,1216477.3,2625097.9,1222093
1614;910;2598716.1,1254374.9,2601662.2,1256035.9
1668;498;2597038.8,1250918.1,2608393.2,1254308.1
755;998;2610820.1,1252719.4,2610901,1252826.4
753;1017;2612102.9,1240352.7,2616345,1246082
1588;782;2609746,1228112.3,2617507.6,1231934.5
582;789;2608094.7,1237190.3,2608194.5,1237325.5
1914;365;2596500,1260995.8,2621253.5,1265716.3
1303;671;2609131.8,1247835.6,2611610.8,1249112.2
1075;438;2607893,1245711.1,2608190,1245832.1
1841;955;2604712.5,1220311.7,2604758.9,1220335.8
1113;536;2615706.8,1219154.7,2626612.9,1224406.9
1164;895;2626329.3,1235616.5,2626363,1235642.4
1469;692;2620865.7,1237179.8,2621307.8,1237388.1
1847;998;2599894.2,1230855.6,2600180.8,1231010.5
1847;1076;2619230.5,1220942.4,2628552.4,1226373.1
1280;618;2632538,1241154.7,2632568.9,1241169.7
1750;999;2605637.2,1230627.4,2605667.8,1230644.9
1219;925;2603410.5,1230009.4,2604240,1230638.8
1908;916;2630094.8,1239896.2,2632954.6,1241269.1
750;347;2594788.5,1217986.7,2601970.9,1221309.8
1426;440;2598948.5,1259183.8,2599094,1259228.7
814;892;2641916.1,1250087.4,2642026.5,1250208.4
822;1006;2599779,1259603.8,2602489.2,1262920.7
800;816;2629143.6,1238175.7,2629501.9,1238541.1
544;338;2595160.6,1228050,2595171.5,1228056.8
878;804;2609837.3,1244283.1,2619845.2,1253447.6
1098;375;2629981.5,1244185.2,2630063.8,1244213.3
1070;459;2602777.9,1232562.5,2603673.6,1232946.8
882;696;2600137.5,1226513.6,2600497.7,1226797.8
687;1032;2621900.8,1243204.2,2621923.9,1243238.9
1038;818;2597109.4,1212205,2608769.3,1221393.7
594;940;2627607.3,1239477.3,2628246.8,1240489.2
887;361;2597930.6,1232362.6,2607838.6,1236395.1
900;572;2627212,1253837,2640301.4,1262156
618;414;2632679.6,1244361.3,2632723.3,1244390.6
1765;806;2620786.4,1244272.5,2621006.5,1244373
847;398;2602085.8,1221065.7,2602338.9,1221184.6
579;501;2610201.6,1247197,2610373.3,1247345.6
1724;890;2616155.8,1223844,2617028.4,1224294.4
1393;414;2604000.6,1222875.2,2604036.8,1222886
591;326;2597901.5,1216929.9,2598033.6,1217002.8
1639;572;2599688.6,1247368,2600756.2,1247740.6
1222;324;2639810.8,1253216.4,2640097.6,1253292.5
1357;350;2633436.7,1242532.4,2633486.8,1242545.3
1192;421;2605471.4,1258214.2,2606625.6,1258621.8
698;835;2603277,1210936.3,2613125.1,1222717.3
1181;306;2632139.7,1242433.4,2633540.3,1242796.3
585;355;2609725.2,1253542.6,2613062.6,1255567.9
1520;320;2639687,1255343.1,2640764.3,1255569.8
1257;315;2631301.1,1237139.6,2634623,1237972.1
727;815;2627131.1,1239305.6,2627162.9,1239341.3
1696;362;2598773.5,1214210.3,2615768.6,1217837.8
854;899;2639976.6,1253710.3,2640095.4,1253835.3
1670;764;2600402,1224478.6,2624509.1,1235507.2
642;718;2604455.1,1220530,2610096.6,1226839.3
1757;492;2620076.4,1239398.2,2620147.4,1239418.1
1348;980;2608879.3,1248228.1,2608903.7,1248245.9
1025;857;2627738.5,1241609,2636548,1248974.6
1097;853;2640215.3,1243103.2,2640726.9,1243501
1688;466;2609785.8,1230044.9,2609829.8,1230057.1
733;509;2614241.8,1250946.9,2621945.3,1256296.3
1030;494;2605150.4,1248462.9,2605385,1248575.5
1781;483;2616807.2,1256669.7,2616883.9,1256690.5
1354;808;2638769,1244694.8,2638790.5,1244707.7
1277;472;2601453.5,1232442.1,2601602.7,1232497.2
1139;768;2606334.8,1233225.9,2607892.3,1234276
1625;878;2593141.5,1227076.4,2625190.6,1244392.8
535;854;2592416.9,1252101.1,2599763.2,1263827.7
1807;489;2610219.3,1247694.8,2610499,1247770.5
1732;956;2601399.3,1220683.9,2602289.4,1221175.2
1348;443;2618697.6,1239781.1,2618713.2,1239786.2
1654;527;2604488.3,1220371.1,2604646.7,1220421.6
1682;757;2627382,1236726.1,2628926.1,1237421
794;883;2614077.9,1246013.1,2614155.3,1246099.3
1554;541;2607021.5,1233946.9,2607038.9,1233953
1836;464;2628660,1242041.5,2628776.5,1242071
915;355;2637754.2,1246191.2,2648254.5,1250265.1
991;684;2624314.5,1226065.6,2639185.5,1236329.7
612;732;2625612.6,1239042.8,2625686.9,1239131.6
632;549;2608987.7,1232377.1,2608999.1,1232387
1611;567;2639508.6,1251874.8,2640494.2,1252221.7
1200;749;2635840.5,1246139.7,2636004.8,1246242.2
681;494;2634186.1,1245911.1,2634591.6,1246205.3
798;866;2590365.2,1250931,2602093.9,1263659.1
1729;617;2626607.1,1240336.2,2627490.6,1240651.5
903;538;2616434.8,1255275,2616509.6,1255319.6
1092;714;2618321.3,1223233.7,2618534,1223372.8
1048;621;2619780.8,1239683.1,2624273.9,1242345.6
1598;1043;2591374.1,1250818,2596698.7,1254293.3
923;472;2605391,1227180.4,2607289.4,1228151.2
824;741;2592888.4,1216293.5,2595706.9,1218828.2
919;923;2613030.3,1224144.2,2613131.7,1224246
885;519;2603405.5,1219157.9,2603414.6,1219163.3
621;1072;2590013.8,1250809.3,2596363.8,1261771.1
1680;629;2607851.1,1253773.9,2620467.7,1258497.6
1848;840;2615883,1236942.8,2616996.8,1237449.1
1291;1079;2607465.1,1226018,2607585.2,1226118.4
1439;488;2614036.2,1252665.6,2614226.1,1252730
1392;983;2611793.5,1253365.5,2613913,1254862.1
653;933;2631599.8,1243080.7,2631675.5,1243188.9
940;711;2606775.1,1233486.5,2608290.2,1234632.6
1341;800;2610919.3,1214117.6,2635064.7,1228522
1373;806;2600051.1,1233930.5,2600252.4,1234048.7
1806;608;2614577.6,1235358.6,2627642.4,1239756.9
1580;839;2608784.5,1252652,2611532.4,1254111.2
788;489;2635795.6,1244444.3,2636466.4,1244860.5
1041;996;2592828.9,1211148.9,2598852.5,1216912.1
501;647;2617753.3,1253561.3,2618594.7,1254648
1658;575;2610199.4,1246746.9,2610250.1,1246764.4
1887;768;2633215.1,1254650.5,2647001.2,1260261.4
1579;566;2603702.4,1226926.5,2604177.4,1227096.8
1539;531;2608333.8,1247450.7,2608546,1247523.9
901;989;2618287.5,1257266.4,2625326.5,1264992.9
1684;946;2602191.4,1246217.8,2608114.6,1249545.2
1444;565;2600210.5,1232140.1,2600296.6,1232173.8
747;326;2611334.2,1235196.6,2611386.6,1235219.4
1699;777;2596113.1,1217376.4,2597835.9,1218164.3
1376;816;2610321.4,1252624.5,2620235.9,1258504
1017;927;2607856.6,1229427.7,2624778.8,1244852.3
1678;554;2597221,1252019.5,2615367.3,1258010.6
568;827;2611642.6,1227748,2611649.5,1227758.1
1685;492;2612786.1,1244248.4,2613030.2,1244319.7
1851;473;2634502.9,1244154.2,2634794.9,1244228.8
1341;635;2636186,1247526.5,2636234.8,1247549.6
1885;538;2640028.6,1256755.2,2640053.7,1256762.4
601;1072;2634095.3,1248214.4,2634393.6,1248746.4
1605;890;2616036.3,1253628.3,2617075.9,1254204.8
991;671;2605429.4,1226700.7,2613717.4,1232312.5
1871;879;2604894,1227635.2,2604991.3,1227680.9
1322;488;2600079.9,1232791.5,2607129.5,1235393.8
1871;904;2597957,1254300.4,2608734.1,1259507.5
1436;745;2629933.2,1239643.5,2637215.8,1243421.7
1132;746;2595867.3,1224420.1,2609372.1,1233320
863;589;2627409,1245334.6,2627425.5,1245345.8
630;441;2620216.4,1241153.3,2620406.9,1241286.7
913;1067;2638243.1,1251012,2638263.7,1251036.1
831;790;2616447.7,1233023.6,2627593.3,1243619.3
1771;539;2643070.2,1248215.2,2643090,1248221.2
699;421;2633775.6,1244941.7,2634597.7,1245436.8
1000;656;2611406.5,1257430,2614459.6,1259432.9
1512;493;2605113.5,1251960,2615603.2,1255380.3
846;455;2601749.9,1228617.8,2601759.3,1228622.9
815;490;2637556.3,1246634.4,2647159.7,1252408.2
805;935;2612575.3,1227623.4,2612632.5,1227689.9
1798;950;2594106.7,1226907.8,2605872.3,1233124.4
1762;601;2614542.1,1243829.2,2617953.2,1244992.7
1418;527;2630708.2,1246375.1,2630892,1246443.4
1760;1052;2643059.2,1245770.2,2644562.9,1246669
1506;974;2624125,1242814.3,2626212.3,1244164.2
586;644;2606264.8,1237226.8,2614961.5,1246784.3
564;1032;2600581.2,1215274.2,2600587.3,1215285.3
1503;407;2602163.2,1234116.5,2606130.9,1235190.9
759;914;2605830.9,1259308.1,2605890.2,1259379.5
880;583;2596783.3,1228220.4,2596804.1,1228234.2
1528;511;2609447,1248671.5,2613490.5,1250023.7
871;554;2606766.5,1247287.4,2606819.3,1247321
1426;591;2611129.8,1221414.9,2612888.2,1222143.7
893;811;2622815.7,1242346.7,2623305.9,1242791.9
1013;563;2628360.3,1239365.3,2642940.9,1247468.8
512;1043;2616663.3,1225789.6,2616693.3,1225850.8
558;940;2602954.1,1222090.2,2603026,1222211.2
673;617;2634392.1,1240991,2635144.7,1241681.1
1643;856;2615383.6,1247308.6,2630202.5,1255029.2
962;986;2604887.3,1224681.7,2614149.5,1234175
1421;811;2600913.9,1233038.5,2601877,1233588.2
1450;421;2608908,1235313.8,2609370.7,1235448.1
1008;385;2606775.3,1247815.9,2625045.8,1254794.2
1036;602;2616188.7,1253107.9,2616297,1253170.8
533;526;2601974.8,1234693.5,2601992.1,1234710.7
1016;725;2598821.2,1221554.1,2600728.8,1222915.4
1152;733;2607702,1221636.9,2612904.9,1224947.4
1621;1027;2590655,1250868.1,2601135.8,1257508.3
1150;813;2614396.5,1256755.2,2614706.3,1256974.2
533;956;2598301.3,1227817.5,2598315.3,1227842.7
1172;772;2612637.1,1245656.9,2612853.4,1245799.3
1646;728;2600321.7,1220917.3,2600481.2,1220987.9
1764;933;2600422,1228403.5,2600490.6,1228439.7
882;983;2623236.7,1242062.5,2623369,1242210
1388;515;2605120.7,1222514.3,2605138.8,1222521
1873;465;2613995.8,1253435,2614167.7,1253477.7
1558;853;2614659,1234326,2639702.3,1248037.1
691;590;2621602.9,1234714.3,2624104,1236849.8
1631;745;2590869.6,1211195.4,2620894.4,1224910
930;955;2623738.6,1225385.2,2635728.7,1237697.6
624;899;2607999.7,1242425.1,2609035.8,1243917.8
1617;1041;2603530.1,1235330.4,2620391.2,1246185.3
859;838;2596762.8,1217342,2597932.7,1218483.3
898;300;2617063.1,1225614.1,2617530.7,1225770.3
1592;389;2603638.6,1257139.6,2603679.2,1257149.5
515;487;2617605.9,1242344.9,2622632.9,1247098.6
1024;449;2597897.2,1233042,2598770.4,1233424.9
1278;593;2631013.9,1243192.3,2633772,1244472.1
654;750;2624338.7,1240035,2624355.4,1240054.1
1615;495;2609079.4,1240709.5,2609107.6,1240718.2
1364;864;2604204.9,1246970.3,2611257.5,1251437.6
1016;630;2609506.7,1243291.4,2613942.5,1246042
1174;587;2603680,1236160.5,2603698.8,1236169.8
771;997;2613105.9,1221131.2,2614933.4,1223494.5
633;322;2627454.3,1238629.6,2627485.3,1238645.4
1371;963;2636875.6,1247182.9,2636890.1,1247193.1
1444;822;2602464.3,1248722,2602533.4,1248761.3
884;351;2601845,1221257.2,2601870.6,1221267.4
1555;941;2618343.1,1257880,2618466.9,1257954.9
1109;350;2597472.2,1224680.3,2597532.3,1224699.2
1247;530;2617912.9,1244094.9,2618668.7,1244416.1
1825;542;2624048.1,1230096.7,2641200.1,1235190.6
506;866;2628149.2,1219794.9,2637739.8,1236208.9
883;815;2610385.4,1243006.8,2610526.4,1243136.9
1301;949;2612100.7,1225197.8,2613039.5,1225882.6
1000;578;2596095.3,1221516.9,2614409.3,1232102.4
1514;494;2612954.6,1241139.8,2638334.5,1249421
1125;1045;2603434.1,1231905.2,2608558,1236664.7
1224;384;2627666.7,1239546.8,2627681.6,1239551.5
1652;503;2597453.2,1231193.5,2597693.8,1231266.8
1351;347;2594992.5,1235427.5,2610134.6,1239316.7
1149;797;2618614.4,1244659.6,2618842,1244817.4
1425;448;2615180.6,1246377.4,2615746.7,1246555.3
1797;348;2616422.5,1243611.1,2616475.6,1243621.4
1844;911;2621422.2,1235376,2622894.6,1236103.4
1886;618;2616481.5,1248251.2,2638072.8,1255326.2
1166;699;2604794.5,1223563.8,2604810.6,1223573.4
857;989;2605545,1232044.6,2614822.5,1242751.1
1772;1078;2638060,1254561.9,2640405.8,1255989
1129;961;2632501.2,1239749.6,2636277.5,1242963.9
1306;322;2613619.4,1226304,2613666.5,1226315.6
1411;316;2607226.3,1233824.9,2609017.4,1234226
1829;424;2624250.3,1236586.2,2630971.5,1238144.3
1099;975;2602501.8,1249015.2,2617629.4,1262436
711;705;2595081.8,1215438,2596664.1,1217007
1276;637;2604507.4,1221341.4,2619109.6,1228631.1
840;545;2616692.1,1257236.6,2616882.8,1257360.3
893;670;2598295.9,1221065.2,2600918.1,1223032.7
1884;816;2596656.4,1251352.1,2596766.6,1251399.8
854;866;2640109.4,1247577.8,2648953.9,1256546.6
1217;344;2611086.5,1234216.4,2615712.6,1235524
1067;674;2605241.1,1236600.3,2605254.9,1236609
1161;1018;2601109.3,1247761.1,2601130.3,1247779.5
1884;477;2603991.3,1224618.4,2604141.9,1224656.5
1508;868;2629125.2,1248109.8,2639612.9,1254146.4
801;577;2612901.6,1224205.3,2613787.8,1224843.7
1256;509;2626729.2,1233861.2,2630456.5,1235371.7
1090;746;2618283.7,1246547.1,2622407.5,1249369.5
961;553;2610366.6,1227598.4,2610641.6,1227756.7
942;1034;2601807.8,1236299,2619130.1,1255313
1657;443;2604641.6,1233615.5,2604731.4,1233639.5
1069;989;2616247.3,1257611.5,2616265,1257627.9
1164;512;2612667.1,1237392.6,2612717.6,1237414.8
1207;733;2615253,1245571.1,2615291.1,1245594.2
1084;1035;2604564.2,1223068.8,2624946.4,1242529.8
968;778;2640133.5,1237496.2,2645518.7,1241824.3
1850;722;2613051.5,1246290.2,2613224.5,1246357.7
739;699;2605770.4,1222320.2,2608738.2,1225127.4
642;923;2603269.5,1257309.1,2603297.3,1257349.1
1553;623;2599837.1,1227868.3,2602554.4,1228958.4
1830;894;2609404.4,1238150.4,2627713.4,1247094.7
1481;573;2601163,1257589.4,2601462,1257705
1098;1013;2611368.1,1251301,2611581.2,1251497.5
1759;1035;2633167.6,1244159.5,2633425.8,1244311.3
1530;723;2625469.2,1238520.6,2641461.2,1246077.6
697;1057;2615780.2,1239115.3,2625548.1,1253928.5
1476;1071;2599182.2,1244009.4,2612952.4,1254001.1
1249;702;2616234.3,1245940.3,2616557.8,1246122.1
1156;441;2605710.7,1226969.9,2605870.2,1227030.8
708;516;2604583.9,1258079.4,2605600,1258820
763;583;2611665.6,1252636.7,2622330.3,1260785.5
648;1068;2599059.6,1230455.9,2599153.7,1230610.9
1920;603;2639431.1,1245842,2639480.8,1245857.6
1803;684;2597193.1,1217167.2,2598988.5,1217848.3
692;687;2639468.5,1256632.2,2639506.7,1256670.1
1505;359;2641155.3,1246202.8,2646967.7,1247589.3
1008;1039;2615218.3,1253154.7,2618255.1,1256284.9
1288;663;2613929.2,1259209.3,2614318.8,1259409.9
1711;648;2627197.6,1239783.2,2627226,1239794
1829;456;2603644.1,1257517.3,2613670.9,1260017.1
501;688;2631552.3,1247151.7,2634611.6,1251353
1291;426;2609999.6,1224655.3,2611333.3,1225095.4
1169;983;2630120.1,1240904.5,2630173.5,1240949.4
1175;1036;2625661.3,1242993.9,2626345.5,1243597.1
792;866;2613060.8,1227047.7,2613141.1,1227135.5
1708;538;2597784.4,1213856.3,2603232.2,1215572.3
528;1028;2610623.9,1224367.6,2614949.1,1232788.7
596;632;2625473.8,1239015.1,2626302.8,1239894.2
1663;607;2627548.6,1239564,2627579.8,1239575.4
1270;629;2635936.7,1249119.8,2642389.9,1252315.9
519;568;2595938.6,1227531.1,2595965.5,1227560.5
1002;572;2597330.5,1226031.9,2604139.6,1229918.9
1043;853;2611818.9,1234046.1,2613059.4,1235060.6
1713;368;2635027.7,1242224.3,2642090,1243741.5
653;634;2612691.8,1225742.8,2623400.3,1236139.7
987;601;2602441.1,1223192.4,2610339.9,1228002.1
1284;748;2611046.9,1256693.6,2613064.7,1257869.1
1619;381;2606824.8,1225747,2606868.5,1225757.3
626;559;2640515.3,1252918,2640899.5,1253261.1
716;433;2625695.8,1234949.3,2629173.6,1237052.5
1284;855;2630772,1240417,2630822,1240450.3
1631;508;2630703.2,1244104,2630794.9,1244132.6
891;908;2614814.5,1240214.8,2614903.7,1240305.7
604;601;2618256.9,1233205.3,2623606.2,1238528
1246;553;2601577.3,1232002,2603502.3,1232856.4
1776;754;2607031.8,1226198.9,2607319,1226320.8
1430;325;2620456.9,1236360.8,2632557.7,1239111
580;663;2605936.8,1254750.6,2608149.8,1257280.3
707;500;2605837.4,1221057.5,2606851,1221774.4
1618;626;2611328.3,1229265.1,2616089.1,1231107
1050;987;2626441.8,1241953.5,2630487.3,1245756.3
1767;876;2599877.1,1225138.4,2609475.3,1229896.8
795;579;2615611.2,1252970.3,2615634,1252986.9
1466;599;2600034.7,1248140.7,2603102.2,1249394
857;962;2609754.2,1246396.6,2612648,1249645
747;895;2612487.8,1249474,2612737.8,1249773.5
1543;415;2606421,1232255.5,2606653.3,1232318
1295;644;2641455.7,1242935.2,2641726.3,1243069.8
1000;428;2596563.8,1232979.2,2612989.5,1240009.4
1843;897;2608171.1,1247536.5,2608262.3,1247580.8
726;883;2620892.3,1242678.6,2621049.3,1242869.7
965;647;2636271.2,1250193.6,2636509.4,1250353.3
1665;1006;2640016.1,1249890.9,2640212.3,1250009.4
823;917;2606522.6,1221435.3,2611547.9,1227034.5
805;995;2610299.1,1247102.4,2610317,1247124.5
1826;734;2606371.5,1247834.5,2611620.1,1249944.3
1085;984;2630340.5,1241769.8,2630398.1,1241822.1
1472;1023;2599561.5,1212163.9,2603398.8,1214830.7
1822;784;2603418.9,1256488.9,2604368.7,1256897.6
1569;1002;2593059.4,1220590.4,2614009.2,1233969.4
1449;970;2622265.4,1237933.8,2633269.8,1245300.4
1396;359;2609547.6,1246288,2612923.3,1247156.1
682;961;2600746.1,1245867.7,2605050.2,1251932.4
591;374;2598925.6,1253667.1,2599336.2,1253927
1151;930;2615354.1,1243723.2,2615365.8,1243732.6
884;916;2602295.2,1218525.4,2604173.2,1220471.4
1718;733;2604234,1260473.8,2605488.8,1261009.2
729;460;2602951.1,1225583.8,2603783.2,1226108.8
1800;605;2640552.7,1250451.6,2641015,1250607
680;397;2626607.6,1241132,2629094.8,1242584.2
509;549;2617120.4,1220103.3,2621948.8,1225311.2
864;578;2612445,1225509.3,2612493,1225541.4
1248;849;2596443.7,1217896.3,2596734.8,1218094.3
866;916;2600097.7,1248080.5,2600299.6,1248294
1320;808;2622242.5,1238466.2,2622277.5,1238487.6
1120;584;2617601.7,1259356.8,2618325.8,1259734.4
1280;767;2595707.2,1247127.6,2603867.7,1252017.5
1140;768;2615960.8,1254044.5,2617705.3,1255219.8
1607;879;2610221,1221168.8,2616193,1224435.4
858;379;2609805.1,1237758.7,2610112,1237894.2
1726;412;2596500.3,1215454.8,2597750.1,1215753.1
885;598;2597268.9,1256284.8,2612071.8,1266287.2
1830;470;2635872.7,1242861.5,2641593.6,1244330.8
695;837;2616663,1239917.8,2617047.7,1240381
1811;531;2608333.6,1235908.4,2612871.4,1237238.9
548;669;2641008.4,1254648.4,2648257.3,1263497.9
1012;639;2638286.1,1254553.6,2646045.3,1259453
1123;1001;2642231.9,1242755.8,2644690,1244946.8
865;339;2603873.7,1242991.5,2611062.5,1245808.8
1359;1036;2639069.5,1246643.6,2649321.1,1254458.7
1540;901;2632005.8,1241222.9,2635987.5,1243552.4
512;657;2611673.8,1254433,2614671.8,1258280.2
1807;471;2601638,1237759.5,2605388.7,1238737.1
1174;300;2615609.2,1258798.4,2616492.4,1259024.1
1186;399;2592857.1,1215355.2,2609357.7,1220906.4
1135;757;2598309.6,1250772.7,2599731.3,1251721
1530;447;2614891.4,1224621.8,2614989.4,1224650.4
845;369;2613323.3,1250885.9,2613340.1,1250893.3
1309;645;2610627.6,1223080.7,2611274.2,1223399.4
1011;622;2598592,1233741.1,2598713.8,1233816
1669;431;2599798.4,1254096.1,2599901.6,1254122.7
1084;953;2624021.7,1242863.7,2629990.8,1248111.4
1091;347;2620876.4,1245259.8,2621110.7,1245334.3
1842;727;2601843,1212419.1,2612270.1,1216534.5
1698;389;2594162.7,1229173.9,2594180.6,1229178
1524;603;2619248.4,1237535.6,2621160,1238291.9
1439;777;2607423.2,1247949.1,2610028.3,1249355.7
956;661;2617190.7,1237504.8,2617361.6,1237623
1377;930;2601217.6,1222473.1,2601435.2,1222620
820;300;2612801.1,1257905,2612856.4,1257925.3
861;338;2608563.9,1249222.2,2618586.9,1253156.9
1795;660;2605463.3,1229624.6,2636881.8,1241176.8
778;562;2603994.7,1226914.6,2604162.2,1227035.5
1768;1056;2613913,1231955.1,2625097.5,1238635.5
1824;839;2617184.2,1240554.5,2617466.6,1240684.4
963;1024;2608948.2,1252861.9,2613072.1,1257247.1
1312;316;2622409.1,1230671.4,2638158.8,1234464.8
1520;850;2599260.1,1234229.7,2604550,1237187.9
514;436;2640260.3,1242723.2,2640299.1,1242756.1
1578;777;2605846.6,1226973.5,2619813.1,1233850.5
926;609;2608463,1231148.8,2608862.9,1231411.8
780;602;2612907.7,1226688.9,2620246.4,1232353
1002;606;2628553.9,1245401.8,2629595.6,1246031.8
1405;895;2610765.4,1250122.8,2610817.9,1250156.2
1201;397;2608154,1223720.2,2608883.4,1223961.3
1538;1069;2612406.7,1236411.2,2613097.6,1236891.4
1114;1007;2606958.5,1251812.8,2611961.7,1256335.5
638;938;2612663.2,1243546.4,2617233.1,1250265
1349;588;2620379.8,1245531.8,2620399.8,1245540.5
909;406;2597676.6,1221611.4,2609723.8,1226992.2
1206;966;2617200.3,1256518.6,2617548,1256797
1444;443;2602999.5,1246867.1,2611709.8,1249539.3
